Col1,Col2,Col3
0.7106283,-0.018505583,-0.48135692
0.710343,-0.01852791,-0.48174888
0.7098786,-0.018568652,-0.48238993
0.7090185,-0.018658148,-0.48358792
0.7082631,-0.01875223,-0.48465165
0.70811886,-0.018771801,-0.48485595
0.7081909,-0.018761868,-0.48475394
0.74971586,-0.21351677,-0.49092272
0.74987113,-0.21352725,-0.49074763
0.74999535,-0.21353616,-0.49060816
0.7502122,-0.21355242,-0.4903653
0.7500574,-0.21354079,-0.49053863
0.75018114,-0.21355,-0.4904
0.74965376,-0.21351272,-0.4909929
0.74862045,-0.21345508,-0.4921736
0.74965376,-0.21351272,-0.4909929
0.75110465,-0.21362889,-0.4893781
0.7518368,-0.21370336,-0.48858246
0.75259316,-0.21379109,-0.48777384
0.75223076,-0.21374755,-0.48815945
0.7514105,-0.21365868,-0.48904407
0.75168467,-0.21368682,-0.4887467
0.75223076,-0.21374755,-0.48815945
0.77534765,-0.20991765,-0.42419365
0.77578306,-0.20998296,-0.42365992
0.77504677,-0.20987545,-0.4245665
0.7741634,-0.20976351,-0.42567986
0.7743299,-0.20978315,-0.42546785
0.77474445,-0.20983508,-0.42494434
0.7753204,-0.20991378,-0.4242274
0.77594566,-0.21000852,-0.4234623
0.7763234,-0.21007028,-0.423007
0.77659184,-0.21011601,-0.4226866
0.7760807,-0.21003008,-0.4232988
0.7759726,-0.21001269,-0.4234294
0.77688617,-0.21016884,-0.42233828
0.77728516,-0.21024302,-0.42187095
0.77683264,-0.21015908,-0.4224014
0.7756746,-0.20996633,-0.42379227
0.75724965,0.11246485,-0.25670797
0.75811493,0.11257448,-0.25469464
0.75864935,0.11262563,-0.25346822
0.7576683,0.11252184,-0.2557298
0.75859,0.112620816,-0.2536036
0.7605295,0.11270953,-0.24925424
0.76012063,0.11270437,-0.25015682
0.759358,0.11267504,-0.25186142
0.7595637,0.11268559,-0.2513989
0.75985724,0.11269709,-0.25074276
0.7594166,0.112678595,-0.25172898
0.75856036,0.112617984,-0.25367147
0.75713015,0.11244687,-0.25698936
0.7558036,0.112211585,-0.26014557
0.75676966,0.112390555,-0.2578391
0.75906307,0.11265729,-0.25252712
0.7742825,0.11807737,-0.19166864
0.77422553,0.11807612,-0.19180825
0.7744534,0.11807982,-0.19125046
0.77408296,0.11807255,-0.19215892
0.773654,0.118056,-0.19322027
0.7741971,0.1180753,-0.19187818
0.7743396,0.11807819,-0.19152883
0.773654,0.118056,-0.19322027
0.77373993,0.11806019,-0.19300675
0.77368253,0.11805753,-0.19314905
0.7728484,0.118001595,-0.19523887
0.7727618,0.11799389,-0.19545783
0.7730792,0.11802029,-0.19465718
0.7730504,0.11801802,-0.19472949
0.7728484,0.118001595,-0.19523887
0.7721529,0.11793077,-0.19700798
0.8000876,0.010625625,-0.16799708
0.8011846,0.010532042,-0.16532387
0.80187917,0.010444759,-0.16366637
0.8021825,0.010399554,-0.1629513
0.8024295,0.010359951,-0.16237266
0.8022924,0.010382391,-0.16269328
0.80204463,0.010420756,-0.16327545
0.8018237,0.010452627,-0.16379775
0.80187917,0.010444759,-0.16366637
0.80215496,0.010403905,-0.16301593
0.80245703,0.010355273,-0.16230829
0.80234736,0.01037339,-0.16256468
0.80084896,0.010566668,-0.16613466
0.79827833,0.010665213,-0.17254628
0.7966011,0.010579332,-0.17691194
0.7968981,0.010602873,-0.17612875
0.81787944,0.015365396,-0.07918558
0.814592,0.014920861,-0.08950711
0.8103032,0.01371355,-0.103740424
0.80517256,0.011486881,-0.12164644
0.7992087,0.008027805,-0.14331044
0.7949937,0.0051220874,-0.15898696
0.7923695,0.0031495213,-0.16884746
0.7894216,0.0008007062,-0.17998557
0.7854882,-0.0025286097,-0.19490692
0.78161967,-0.0059952238,-0.2096013
0.7799704,-0.0075256666,-0.21586254
0.78055257,-0.006981923,-0.21365269
0.78161967,-0.0059952238,-0.2096013
0.78544545,-0.0025657879,-0.19506912
0.79421854,0.0045512817,-0.16189343
0.8054435,0.01162303,-0.12068167
0.85702336,-0.16011769,-0.02733761
0.86030537,-0.16059074,-0.016898371
0.8618948,-0.16099243,-0.012238717
0.86402506,-0.1617475,-0.0065154624
0.86571956,-0.1625558,-0.002484547
0.86581904,-0.16260964,-0.0022645032
0.8657528,-0.16257365,-0.002410921
0.86645335,-0.1629714,-0.0009081733
0.86656505,-0.1630383,-0.00067775685
0.8663731,-0.1629241,-0.0010748575
0.8662763,-0.16286722,-0.0012780196
0.8657029,-0.1625469,-0.0025215317
0.8647506,-0.16206904,-0.0047269184
0.86389863,-0.16169499,-0.006836046
0.86289954,-0.16131546,-0.0094577
0.86181563,-0.16096938,-0.0124632735
0.8840599,-0.17107068,0.112906545
0.88381654,-0.17097922,0.11207737
0.8834099,-0.17083484,0.11066939
0.8836232,-0.17090933,0.11141121
0.8841117,-0.17109078,0.11308163
0.88390386,-0.17101169,0.11237587
0.88314,-0.17074418,0.109720446
0.8836055,-0.17090291,0.11134992
0.8848368,-0.17138834,0.11548387
0.88503385,-0.17147581,0.11611997
0.88465405,-0.17130996,0.11488798
0.88429993,-0.17116451,0.113714665
0.88392127,-0.1710182,0.11243521
0.883869,-0.17099863,0.11225683
0.8842486,-0.17114435,0.113543175
0.88467073,-0.17131713,0.11494277
0.8722069,0.05675706,0.24609943
0.87176645,0.05682304,0.24430571
0.87155455,0.056849755,0.24343547
0.87112653,0.05689331,0.24166334
0.87051773,0.05693298,0.23911136
0.8705835,0.05692982,0.23938906
0.8710619,0.056898657,0.24139391
0.8711049,0.05689538,0.2415736
0.87082356,0.056916263,0.24039774
0.8705835,0.05692982,0.23938906
0.8703858,0.056938063,0.23855384
0.8700983,0.056945436,0.23733266
0.869741,0.056946855,0.2358047
0.86935735,0.056939073,0.2341515
0.86940265,0.05694036,0.23434748
0.8701426,0.056944564,0.23752153
0.8876237,0.04989833,0.33240655
0.8876237,0.04989833,0.33240655
0.88824296,0.049807563,0.33521655
0.8883954,0.049780317,0.33590162
0.8877799,0.0498785,0.3331195
0.88736796,0.049927115,0.33123368
0.88714975,0.049947187,0.33022687
0.88682926,0.04997052,0.3287392
0.88660675,0.049981955,0.3277003
0.88660675,0.049981955,0.3277003
0.88703007,0.0499565,0.3296723
0.88758457,0.049903024,0.33222738
0.8872888,0.049934648,0.330869
0.8865661,0.049983565,0.32750985
0.88694984,0.049962536,0.3293002
0.8876237,0.04989833,0.33240655
0.90553474,-0.07854128,0.2728208
0.9053898,-0.0784642,0.2721474
0.9052033,-0.07836902,0.27127326
0.9052033,-0.07836902,0.27127326
0.90518975,-0.07836217,0.2712101
0.905055,-0.078296654,0.270573
0.90509564,-0.07831618,0.27076507
0.90485054,-0.078202076,0.26959836
0.90433425,-0.07798702,0.267099
0.9043626,-0.0779982,0.26723763
0.904768,-0.078165345,0.26920253
0.9046572,-0.07811746,0.26866883
0.904249,-0.07795477,0.26668045
0.90432024,-0.077981606,0.26702955
0.9043909,-0.078009,0.26737568
0.90384513,-0.077813655,0.26468068
0.91421384,-0.08720989,0.33066842
0.9144496,-0.08730104,0.33194843
0.9145143,-0.08732716,0.33229807
0.9145143,-0.08732716,0.33229807
0.9145531,-0.08734329,0.33250695
0.9143976,-0.08728021,0.33166686
0.91421384,-0.08720989,0.33066842
0.914028,-0.08714346,0.32965004
0.9136489,-0.087021105,0.32755253
0.9135526,-0.08699288,0.32701534
0.91374457,-0.087050445,0.32808423
0.9138531,-0.08708493,0.3286859
0.91374457,-0.087050445,0.32808423
0.9134419,-0.08696156,0.3263957
0.9129624,-0.08684275,0.32368723
0.9127899,-0.08680627,0.32270294
0.89202195,0.16289826,0.39781427
0.8916644,0.16260229,0.39554307
0.891214,0.16220684,0.39265242
0.8910226,0.16203195,0.39141554
0.89044005,0.16147298,0.38761714
0.8903342,0.16136745,0.38692164
0.8918797,0.16278236,0.3969124
0.89281744,0.16349767,0.4027931
0.8916933,0.1626266,0.3957267
0.89125794,0.16224633,0.3929357
0.8922058,0.16304421,0.3989744
0.892276,0.1630991,0.3994165
0.89176506,0.16268735,0.3961845
0.8915924,0.16254053,0.39508235
0.8910817,0.16208607,0.39179757
0.89054567,0.16157666,0.38830873
0.9002847,0.15673254,0.4476258
0.9003552,0.15680349,0.44810113
0.8998707,0.15630738,0.44482577
0.8993619,0.15575898,0.44135123
0.89950836,0.15591978,0.4423544
0.9001284,0.15657453,0.44657207
0.90029866,0.15674703,0.44772124
0.9001427,0.15658905,0.44666848
0.89995706,0.15639746,0.4454109
0.8997119,0.15613931,0.4437449
0.89974093,0.15617009,0.44394222
0.89976984,0.156201,0.4441392
0.89988506,0.15632248,0.4449235
0.90002865,0.15647157,0.44589627
0.89984185,0.1562773,0.4446299
0.89976984,0.156201,0.4441392
0.9633183,-0.43330595,0.51696944
0.9633579,-0.43336752,0.51730764
0.96345574,-0.43351993,0.5181374
0.9635261,-0.43362978,0.5187316
0.96362036,-0.43377784,0.5195218
0.9637309,-0.43395248,0.5204405
0.96387357,-0.4341794,0.5216148
0.96398306,-0.43435478,0.5225042
0.9638443,-0.43413293,0.52137494
0.9637429,-0.4339715,0.52054054
0.96387357,-0.4341794,0.5216148
0.9640227,-0.43441874,0.5228229
0.96431845,-0.4348979,0.5251608
0.9646309,-0.4354106,0.5275167
0.96467656,-0.4354862,0.52785
0.96466297,-0.43546367,0.527751
0.96831226,-0.44885018,0.5655752
0.9682065,-0.44865343,0.56476486
0.9681345,-0.44851968,0.5642025
0.9683899,-0.4489953,0.5661578
0.96860266,-0.44939023,0.5676737
0.9685545,-0.44930083,0.567341
0.9684278,-0.44906527,0.5664358
0.9684466,-0.44910008,0.56657183
0.96861625,-0.44941506,0.56776583
0.96875733,-0.44967443,0.56868696
0.9688113,-0.44977242,0.56901693
0.96879655,-0.4497459,0.5689282
0.96875733,-0.44967443,0.56868696
0.9688026,-0.4497566,0.5689638
0.9688171,-0.44978318,0.56905186
0.9687173,-0.44960096,0.56843174
0.96215284,-0.29025766,0.60626036
0.9623837,-0.29066133,0.6078704
0.96254647,-0.29095763,0.60896134
0.96254647,-0.29095763,0.60896134
0.96241444,-0.29071656,0.6080799
0.96227515,-0.29046932,0.6071226
0.96227515,-0.29046932,0.6071226
0.96234804,-0.29059774,0.6076262
0.96234804,-0.29059774,0.6076262
0.9622567,-0.29043683,0.60699356
0.96227515,-0.29046932,0.6071226
0.96232545,-0.29055774,0.6074712
0.9623837,-0.29066133,0.6078704
0.9625173,-0.29090384,0.6087689
0.96242315,-0.2907322,0.608139
0.9622705,-0.29046115,0.60709023
0.9641229,-0.29724216,0.62316334
0.9642333,-0.29745883,0.6239278
0.96427035,-0.29753277,0.6241802
0.9642333,-0.29745883,0.6239278
0.9641659,-0.29732573,0.6234634
0.96425384,-0.29749984,0.6240686
0.96427035,-0.29753277,0.6241802
0.96408814,-0.29717472,0.6229178
0.96409255,-0.29718304,0.6229489
0.96427834,-0.297549,0.62423515
0.9643228,-0.29763827,0.6245338
0.96422493,-0.297442,0.62387043
0.9640304,-0.29706395,0.62250805
0.96375734,-0.29655626,0.6205181
0.9637965,-0.29662743,0.6208083
0.96410555,-0.29720825,0.62304133
0.94841075,-0.04571688,0.6382109
0.94857985,-0.045873135,0.6393
0.9487054,-0.045996737,0.6400973
0.94849944,-0.045797072,0.6387831
0.94810116,-0.04545936,0.6361837
0.9480577,-0.04542632,0.63589615
0.9481727,-0.04551596,0.6366569
0.94807947,-0.04544284,0.6360403
0.94805044,-0.045421068,0.63584805
0.94820136,-0.04553895,0.63684404
0.94823664,-0.04556762,0.6370765
0.94820136,-0.04553895,0.63684404
0.9482226,-0.04555608,0.6369839
0.94825786,-0.045585286,0.6372152
0.9479553,-0.0453506,0.63521504
0.947708,-0.045182355,0.63355166
0.9464012,-0.042188507,0.624597
0.94636947,-0.04216545,0.62438667
0.9461522,-0.04201966,0.6229347
0.9464405,-0.04221668,0.6248583
0.9466271,-0.042358547,0.6260861
0.9466501,-0.04237661,0.62623644
0.9465732,-0.04231634,0.62573224
0.94628966,-0.042110533,0.62385535
0.94649553,-0.042257525,0.6252207
0.94688326,-0.042572413,0.6277514
0.9469422,-0.042625204,0.62813073
0.9470298,-0.04270557,0.62869084
0.947037,-0.0427125,0.6287369
0.94699335,-0.04267168,0.62845856
0.9469422,-0.042625204,0.62813073
0.9467336,-0.042444617,0.62678224
0.9227077,0.14321896,0.579436
0.9224693,0.14312768,0.5779078
0.92217374,0.1429976,0.57599473
0.92251104,0.1431448,0.57817626
0.92279994,0.14325084,0.58002347
0.92275906,0.1432371,0.5797633
0.9225838,0.14317319,0.5786436
0.92247975,0.14313208,0.57797503
0.9225422,0.14315733,0.5783772
0.9225631,0.14316504,0.5785105
0.9225215,0.14314876,0.57824314
0.92251104,0.1431448,0.57817626
0.92263556,0.14319266,0.57897496
0.92282045,0.14325759,0.58015335
0.9229625,0.1433021,0.5810535
0.92303294,0.1433223,0.58149815
0.9220328,0.14270777,0.5742468
0.92199117,0.1426952,0.5739842
0.9218238,0.1426406,0.5729232
0.9216332,0.14257133,0.571707
0.92155844,0.14254165,0.5712273
0.9216757,0.14258741,0.57197917
0.9218238,0.1426406,0.5729232
0.921697,0.14259523,0.57211506
0.92149407,0.14251538,0.5708133
0.92146176,0.14250162,0.57060546
0.92157996,0.14254996,0.57136476
0.9218658,0.14265491,0.57319015
0.92219776,0.14275347,0.5752844
0.9221155,0.14273128,0.574768
0.9218867,0.1426618,0.57332337
0.92181325,0.14263688,0.5728563
0.95192426,-0.20185582,0.56385034
0.95180565,-0.20165928,0.56307113
0.9515041,-0.20117919,0.5610653
0.9514542,-0.20110215,0.5607291
0.9518137,-0.2016726,0.56312364
0.95197123,-0.20193417,0.5641567
0.95161974,-0.20136064,0.5618382
0.9514959,-0.20116678,0.5610097
0.9518534,-0.2017379,0.5633852
0.95211774,-0.2021846,0.5651064
0.9522012,-0.2023297,0.5656422
0.95205635,-0.2020793,0.56470996
0.9518928,-0.2018034,0.56364447
0.9518137,-0.2016726,0.56312364
0.95174956,-0.20156837,0.5627006
0.9517736,-0.20160745,0.56285983
0.949766,-0.19611472,0.5477929
0.94964993,-0.19593649,0.5470246
0.94993275,-0.19637679,0.54888815
0.9501048,-0.19665515,0.55000734
0.9500792,-0.19661307,0.54984164
0.9499588,-0.19641854,0.5490584
0.95002776,-0.1965296,0.5495079
0.9503885,-0.19713221,0.5518288
0.9505665,-0.19744384,0.5529541
0.9504537,-0.19724515,0.5522428
0.9503392,-0.1970475,0.55151457
0.9501216,-0.19668289,0.55011714
0.9499674,-0.19643226,0.5491152
0.9501723,-0.19676657,0.55044496
0.9504129,-0.19717441,0.5519848
0.95035565,-0.19707572,0.5516198
0.9640676,-0.42885217,0.5284677
0.9640268,-0.42874044,0.52819353
0.9640033,-0.4286767,0.52803516
0.96386576,-0.4283058,0.52709496
0.9638044,-0.42814296,0.5266713
0.9638291,-0.42820838,0.526842
0.96379215,-0.42811012,0.52658516
0.96370476,-0.42787987,0.5259741
0.96392596,-0.42846742,0.52750957
0.9643631,-0.42967716,0.5303991
0.9644636,-0.42996475,0.53103065
0.9642873,-0.4294622,0.5299133
0.9641986,-0.429214,0.52933663
0.96416485,-0.42912006,0.5291145
0.9640617,-0.4288358,0.52842855
0.96382296,-0.4281918,0.52679926
0.96261245,-0.42387617,0.5159006
0.9628224,-0.4244279,0.51734865
0.96289885,-0.42463204,0.5178671
0.9628926,-0.42461544,0.5178244
0.96299905,-0.4249024,0.5185379
0.96308476,-0.42513642,0.5191055
0.9630114,-0.42493588,0.51862013
0.9627838,-0.42432538,0.5170848
0.96272516,-0.42417064,0.51668185
0.9628926,-0.42461544,0.5178244
0.96299905,-0.4249024,0.5185379
0.9629617,-0.4248015,0.5182891
0.9627838,-0.42432538,0.5170848
0.96264577,-0.42396298,0.5161332
0.9626591,-0.4239977,0.5162255
0.96275127,-0.42423964,0.51686174
0.94666946,-0.21599704,0.5047065
0.9464301,-0.21562481,0.50315857
0.9463773,-0.21554461,0.5028153
0.94645107,-0.21565738,0.5032951
0.9463878,-0.21556087,0.5028844
0.94635606,-0.21551257,0.50267756
0.94630307,-0.21543227,0.5023313
0.9467514,-0.21612704,0.5052328
0.94728816,-0.21701528,0.50863165
0.9472494,-0.21694887,0.508389
0.94723004,-0.21691567,0.50826734
0.94738454,-0.2171814,0.50923145
0.9474797,-0.21734822,0.50982213
0.94744164,-0.21728119,0.5095865
0.94725925,-0.21696553,0.50844985
0.9471027,-0.21670118,0.50746655
0.94285965,-0.20716202,0.4746108
0.9427703,-0.20702645,0.4740599
0.94283736,-0.2071282,0.47447348
0.942748,-0.20699224,0.4739213
0.94255555,-0.20670502,0.4727273
0.9429371,-0.20728147,0.4750875
0.94329554,-0.20784903,0.47727272
0.9430359,-0.20743544,0.47569352
0.9427367,-0.20697537,0.47385204
0.9427255,-0.20695816,0.4737823
0.94295913,-0.20731561,0.47522286
0.94329554,-0.20784903,0.47727272
0.9434443,-0.20809221,0.47816858
0.9435598,-0.20828427,0.47885936
0.9435284,-0.2082321,0.47867194
0.94323134,-0.20774525,0.4768831
0.9391512,-0.19974117,0.44613817
0.9383873,-0.19870543,0.4414698
0.9381277,-0.19837396,0.43985865
0.9386927,-0.19910823,0.44335052
0.9391876,-0.19979249,0.44635862
0.9395118,-0.20026271,0.44830024
0.93980473,-0.20070422,0.45003542
0.93971175,-0.20056245,0.4494866
0.93953544,-0.20029812,0.4484415
0.9395709,-0.20035097,0.4486521
0.93958277,-0.20036872,0.44872233
0.93971175,-0.20056245,0.4494866
0.93986255,-0.2007933,0.450375
0.93980473,-0.20070422,0.45003542
0.93958277,-0.20036872,0.44872233
0.9393928,-0.20008829,0.4475896
0.93443674,-0.19097751,0.4095529
0.9343299,-0.19083658,0.40893105
0.9344102,-0.19094254,0.40939814
0.9343031,-0.19080167,0.40877482
0.93407327,-0.19050498,0.40742907
0.9345297,-0.19110157,0.41009152
0.93496,-0.19169289,0.41256627
0.9346482,-0.19126156,0.41077703
0.9342897,-0.19078426,0.4086968
0.9342762,-0.19076662,0.4086179
0.93455607,-0.19113705,0.41024467
0.93496,-0.19169289,0.41256627
0.93513876,-0.19194703,0.4135836
0.9352777,-0.19214846,0.41436943
0.93524003,-0.19209366,0.41415602
0.93488276,-0.1915846,0.41212445
0.9393332,-0.30730423,0.35769868
0.9385254,-0.30598179,0.3530256
0.93825024,-0.3055504,0.35140768
0.9388221,-0.30645764,0.35475624
0.93938446,-0.30739102,0.35799146
0.93967617,-0.30789226,0.35964274
0.9400225,-0.30850422,0.3615789
0.94011986,-0.308679,0.3621174
0.9396636,-0.30787072,0.35957202
0.93937176,-0.30736938,0.3579186
0.93960077,-0.30776176,0.35921708
0.939801,-0.30811068,0.36034355
0.9396636,-0.30787072,0.35957202
0.93903404,-0.30680445,0.35598245
0.9386745,-0.3062193,0.3538977
0.93963844,-0.30782673,0.35943052
0.93508595,-0.29928505,0.3196728
0.9349278,-0.299016,0.31885004
0.93460655,-0.29847938,0.3171602
0.93430567,-0.29798973,0.3155592
0.93422246,-0.29785588,0.31511366
0.93460655,-0.29847938,0.3171602
0.9349013,-0.29897138,0.3187113
0.9350466,-0.29921767,0.31946835
0.9350728,-0.29926273,0.3196049
0.9348749,-0.2989265,0.31857276
0.9344978,-0.29830104,0.31658372
0.9337856,-0.29716918,0.31275254
0.93320346,-0.29628918,0.30955613
0.93243057,-0.2951786,0.30523244
0.93079454,-0.2930239,0.2958358
0.9289389,-0.29086137,0.28486454
0.92193234,-0.27388006,0.2395777
0.9199089,-0.2721798,0.227738
0.91633636,-0.26968375,0.2065512
0.91269416,-0.26768824,0.18477736
0.908903,-0.26609108,0.16210671
0.90437454,-0.2647079,0.13518803
0.9009201,-0.26397374,0.11485818
0.89687014,-0.2634102,0.0913164
0.8938212,-0.26317045,0.07383361
0.89576715,-0.26330635,0.084966935
0.89905643,-0.26367736,0.10398196
0.9019342,-0.26416302,0.12080423
0.90683323,-0.26539448,0.1497722
0.914108,-0.2684041,0.19323795
0.92123055,-0.27326417,0.23548979
0.9257114,-0.27774507,0.26112333
0.92199653,-0.27208433,0.2264357
0.92399645,-0.27482787,0.23618472
0.92545867,-0.27710122,0.24292758
0.92619336,-0.27834153,0.24616182
0.92597085,-0.27795836,0.24519429
0.92571676,-0.27752918,0.2440767
0.9260129,-0.27803025,0.24537762
0.9260547,-0.2781021,0.24556008
0.9255019,-0.27717254,0.2431212
0.92467475,-0.27585182,0.23935933
0.92396504,-0.27478188,0.23603576
0.92361563,-0.27427492,0.23437098
0.9231781,-0.27365768,0.2322602
0.9219793,-0.27206245,0.22634879
0.9211827,-0.27107355,0.22232836
0.92148703,-0.2714449,0.2238726
0.9146508,-0.23282379,0.19985653
0.91466963,-0.23284446,0.1999489
0.91466963,-0.23284446,0.1999489
0.9146508,-0.23282379,0.19985653
0.91453636,-0.23270035,0.19930004
0.914364,-0.23251627,0.19845824
0.9142484,-0.23239371,0.19789244
0.9141712,-0.23231265,0.19751339
0.9140353,-0.23217136,0.1968457
0.9138401,-0.23197004,0.19588302
0.9138401,-0.23197004,0.19588302
0.91395724,-0.23209049,0.19646174
0.9139184,-0.23205027,0.19626938
0.9138401,-0.23197004,0.19588302
0.9137614,-0.2318899,0.19549508
0.9136827,-0.23181032,0.19510518
0.90529853,-0.22486722,0.13598067
0.90497184,-0.2245752,0.13446982
0.9042856,-0.22398397,0.13127507
0.90397084,-0.2237224,0.12980007
0.9042632,-0.2239652,0.13117021
0.9041961,-0.223909,0.13085584
0.9032859,-0.22317265,0.12657107
0.90358454,-0.22340907,0.12798178
0.90494984,-0.22455598,0.13436837
0.9053203,-0.22488683,0.13608049
0.90410614,-0.2238341,0.13043445
0.9030313,-0.22297512,0.12536383
0.9041511,-0.22387153,0.13064535
0.9055789,-0.22512306,0.1372711
0.90553594,-0.22508341,0.13707381
0.90534186,-0.22490627,0.13618013
0.88774675,-0.20034927,0.03337873
0.8878974,-0.20045877,0.033980086
0.8871897,-0.19995393,0.03114517
0.8867284,-0.19963843,0.029284347
0.886288,-0.19934653,0.027498852
0.8858955,-0.19909419,0.025900997
0.8866252,-0.1995692,0.028866304
0.88698536,-0.1998129,0.030321766
0.8861313,-0.19924495,0.026862154
0.88552594,-0.19886304,0.024390528
0.8852334,-0.19868466,0.023190754
0.8850194,-0.1985564,0.022311132
0.885473,-0.19883062,0.02417316
0.88576376,-0.19901107,0.025363507
0.885473,-0.19883062,0.02417316
0.8852602,-0.19870088,0.023300368
0.87827617,-0.19754146,-0.016790189
0.8780496,-0.19741865,-0.017670363
0.87765044,-0.1972074,-0.019225067
0.8774784,-0.19711812,-0.019896688
0.87793595,-0.19735788,-0.01811259
0.8779643,-0.1973731,-0.018002002
0.877536,-0.19714811,-0.019672247
0.87744963,-0.19710366,-0.02000882
0.8773058,-0.19702986,-0.020571508
0.8769877,-0.19687024,-0.021817118
0.8767258,-0.1967416,-0.022844844
0.87610996,-0.19644964,-0.02527054
0.8747949,-0.19587162,-0.03048182
0.87326026,-0.19527338,-0.0366153
0.87209654,-0.1948711,-0.041297987
0.87241346,-0.19497645,-0.04002039
0.85821617,0.007916635,0.028415333
0.85925055,0.008196759,0.033249326
0.8586425,0.008038011,0.030413013
0.8578943,0.007819515,0.026903622
0.85917145,0.008177016,0.032881312
0.8611912,0.008583863,0.042201504
0.861597,0.008640945,0.04405249
0.8608594,0.008531057,0.040682074
0.8597221,0.008307854,0.03543889
0.85874873,0.0080671115,0.03090932
0.85821617,0.007916635,0.028415333
0.8580555,0.007868686,0.027660994
0.85767895,0.007752076,0.025889607
0.8565359,0.007359751,0.020482557
0.8560673,0.007183242,0.01825418
0.8565359,0.007359751,0.020482557
0.85540205,0.0069997273,0.014201913
0.85589623,0.0071695624,0.016512433
0.8559506,0.0071879798,0.016767502
0.85526425,0.0069504674,0.013555627
0.8545426,0.0066796066,0.010162859
0.8542069,0.006546232,0.008579661
0.8540946,0.0065009496,0.008049529
0.8537567,0.0063609136,0.006451494
0.8533319,0.006178501,0.0044382294
0.85310423,0.006078354,0.0033573152
0.85281885,0.0059492104,0.0019998
0.85247445,0.005790012,0.00036042178
0.8521573,0.00563959,-0.0011522541
0.8521285,0.005625389,-0.0012899702
0.8518389,0.0054843985,-0.0026733736
0.8516937,0.0054126666,-0.0033681786
0.8619392,-0.13486633,-0.04939726
0.86059487,-0.13484454,-0.055035718
0.85984427,-0.13485402,-0.058192566
0.8610347,-0.13484661,-0.053188786
0.8609334,-0.1348455,-0.053613883
0.8587381,-0.13489476,-0.06285454
0.8589815,-0.13488281,-0.06182794
0.8607982,-0.13484485,-0.05418162
0.86035687,-0.13484608,-0.056036007
0.8606627,-0.13484465,-0.054750536
0.8620721,-0.13487142,-0.048840962
0.86197245,-0.13486776,-0.04925786
0.8618727,-0.13486426,-0.04967603
0.86260134,-0.13489585,-0.046627782
0.8631267,-0.13492848,-0.044435874
0.86361504,-0.13496605,-0.042400658
0.8639372,-0.13528718,-0.040079337
0.86348265,-0.1352473,-0.041969396
0.86358035,-0.13525558,-0.041562952
0.86371034,-0.13526653,-0.04102228
0.86358035,-0.13525558,-0.041562952
0.8649957,-0.13540453,-0.03568936
0.8660057,-0.13555034,-0.031520892
0.86483634,-0.1353848,-0.03634884
0.8647727,-0.13537711,-0.036612935
0.86647344,-0.13562915,-0.029597195
0.86699915,-0.13572654,-0.027440086
0.8677033,-0.13587219,-0.024561388
0.8692943,-0.13626735,-0.018101672
0.8695307,-0.13633402,-0.017147534
0.8700589,-0.13649099,-0.015021601
0.8709858,-0.13679305,-0.01131186
0.8782526,-0.28090852,-0.079035625
0.8781333,-0.28082666,-0.079453364
0.87768406,-0.28052306,-0.08103285
0.8773217,-0.28028312,-0.08231068
0.87789434,-0.2806645,-0.08029308
0.8782822,-0.28092873,-0.07893137
0.8793112,-0.28165457,-0.07533964
0.8803461,-0.2824216,-0.071758784
0.8803461,-0.2824216,-0.071758784
0.88096726,-0.28290027,-0.06962689
0.881469,-0.28329754,-0.06791441
0.881469,-0.28329754,-0.06791441
0.88157976,-0.28338632,-0.067537725
0.8814967,-0.2833198,-0.06782021
0.881469,-0.28329754,-0.06791441
0.88099533,-0.28292257,-0.0695312
0.8763184,-0.28112602,-0.093497224
0.87599397,-0.2808935,-0.09458017
0.8769609,-0.28159794,-0.09136281
0.87869686,-0.28294522,-0.08566175
0.8798,-0.28385887,-0.082095996
0.8798546,-0.2839054,-0.08192128
0.8799361,-0.28397486,-0.08165988
0.8793347,-0.2834679,-0.08359485
0.8781067,-0.28247482,-0.087588325
0.8778228,-0.28225338,-0.08851899
0.8783887,-0.28269804,-0.0866663
0.8791692,-0.28333104,-0.084129766
0.8792519,-0.28339934,-0.08386213
0.8788086,-0.28303573,-0.08529895
0.87889206,-0.2831034,-0.08502807
0.87897533,-0.28317145,-0.084757544
0.87398094,-0.2615473,-0.1358791
0.8732238,-0.26109552,-0.13827704
0.8737627,-0.26141497,-0.1365677
0.874366,-0.26178607,-0.13467005
0.87410176,-0.26162145,-0.1354989
0.87398094,-0.2615473,-0.1358791
0.8735921,-0.26131237,-0.13710728
0.873396,-0.26119637,-0.13772921
0.8742702,-0.261726,-0.13497023
0.87462854,-0.26195216,-0.1338502
0.8738355,-0.26145875,-0.13633741
0.8729763,-0.26095286,-0.13906643
0.8727023,-0.2607975,-0.13994326
0.8727523,-0.2608259,-0.13978326
0.8735185,-0.26126862,-0.13734013
0.87493616,-0.26215076,-0.13289319
0.866643,-0.26105326,-0.179459
0.8658094,-0.26054594,-0.1818228
0.8651409,-0.26015797,-0.18374006
0.8651148,-0.26014307,-0.18381487
0.8650891,-0.2601286,-0.18388934
0.8644354,-0.2597657,-0.1857822
0.8639054,-0.25948226,-0.18732822
0.8639853,-0.25952452,-0.18709451
